REGION,TIMESLICE,FUEL,YEAR,VALUE
"STC","TM60","TX",2044,0.000137750573593672
"STC","TM60","TX",2045,0.00014008528327984
"STC","TM60","TX",2046,0.000142419988140812
"STC","TM60","TX",2047,0.00014475469782698
"STC","TM60","TX",2048,0.000147089402687952
"STC","TM60","TX",2049,0.00014942411237412
"STC","TM60","TX",2050,0.000151758822060288
"STC","TM61","COMELC",2019,0.000633618713194688
"STC","TM61","COMELC",2020,0.000425856311040544
"STC","TM61","COMELC",2021,0.000453392049667324
"STC","TM61","COMELC",2022,0.000659398582788124
"STC","TM61","COMELC",2023,0.000676071299853008
"STC","TM61","COMELC",2024,0.000701227665415256
"STC","TM61","COMELC",2025,0.000726423285257652
"STC","TM61","COMELC",2026,0.000751093993214348
"STC","TM61","COMELC",2027,0.000775764692308032
"STC","TM61","COMELC",2028,0.000800435400264728
"STC","TM61","COMELC",2029,0.000825106108221424
"STC","TM61","COMELC",2030,0.00084977681617812
"STC","TM61","COMELC",2031,0.000854111555813104
"STC","TM61","COMELC",2032,0.000858489635576768
"STC","TM61","COMELC",2033,0.000862911498619712
"STC","TM61","COMELC",2034,0.000867377588092536
"STC","TM61","COMELC",2035,0.000871888329419816
"STC","TM61","COMELC",2036,0.000876444174615164
"STC","TM61","COMELC",2037,0.000881045584555204
"STC","TM61","COMELC",2038,0.000885693011253548
"STC","TM61","COMELC",2039,0.000890386906723808
"STC","TM61","COMELC",2040,0.000895127749568632
"STC","TM61","COMELC",2041,0.000899915991801632
"STC","TM61","COMELC",2042,0.000904752120888468
"STC","TM61","COMELC",2043,0.000909636606568776
"STC","TM61","COMELC",2044,0.000921937722731768
"STC","TM61","COMELC",2045,0.000934238830031748
"STC","TM61","COMELC",2046,0.00094653994619474
"STC","TM61","COMELC",2047,0.00095884105349472
"STC","TM61","COMELC",2048,0.000971142169657712
"STC","TM61","COMELC",2049,0.000983443276957692
"STC","TM61","COMELC",2050,0.000983516512025848
"STC","TM61","RESELC",2019,0.000406081194118192
"STC","TM61","RESELC",2020,0.000415047690646304
"STC","TM61","RESELC",2021,0.00042427202991952
"STC","TM61","RESELC",2022,0.000433764280319472
"STC","TM61","RESELC",2023,0.00044053583419976
"STC","TM61","RESELC",2024,0.000457811936258592
"STC","TM61","RESELC",2025,0.000475526287671788
"STC","TM61","RESELC",2026,0.000488091840660812
"STC","TM61","RESELC",2027,0.00050069357246482
"STC","TM61","RESELC",2028,0.000513331748974172
"STC","TM61","RESELC",2029,0.000526006627216216
"STC","TM61","RESELC",2030,0.000538718473081312
"STC","TM61","RESELC",2031,0.00054486810940956
"STC","TM61","RESELC",2032,0.000551090723778616
"STC","TM61","RESELC",2033,0.00055738720248968
"STC","TM61","RESELC",2034,0.000563758476159012
"STC","TM61","RESELC",2035,0.000570205457676848
"STC","TM61","RESELC",2036,0.000576729095385472
"STC","TM61","RESELC",2037,0.000583330337627168
"STC","TM61","RESELC",2038,0.00059001013274422
"STC","TM61","RESELC",2039,0.000596769473393972
"STC","TM61","RESELC",2040,0.000603609334507744
"STC","TM61","RESELC",2041,0.000610530726468904
"STC","TM61","RESELC",2042,0.000617534650797808
"STC","TM61","RESELC",2043,0.000624622135603848
"STC","TM61","RESELC",2044,0.000633068967149364
"STC","TM61","RESELC",2045,0.00064151579869488
"STC","TM61","RESELC",2046,0.000649962630240396
"STC","TM61","RESELC",2047,0.000658409461785912
"STC","TM61","RESELC",2048,0.000666856293331428
"STC","TM61","RESELC",2049,0.000675303124876944
"STC","TM61","RESELC",2050,0.000675376351082088
"STC","TM61","TX",2025,5.6238035745288e-05
"STC","TM61","TX",2026,6.467955691582e-05
"STC","TM61","TX",2027,7.3014590835828e-05
"STC","TM61","TX",2028,8.1390180528216e-05
"STC","TM61","TX",2029,8.9797602038616e-05
"STC","TM61","TX",2030,9.6602942672312e-05
"STC","TM61","TX",2031,0.000101244897029016
"STC","TM61","TX",2032,0.00010543757738616
"STC","TM61","TX",2033,0.000109531235070992
"STC","TM61","TX",2034,0.000113075553841616
"STC","TM61","TX",2035,0.000116360079234404
"STC","TM61","TX",2036,0.000119272350406184
"STC","TM61","TX",2037,0.000122029877542244
"STC","TM61","TX",2038,0.000124303992417044
"STC","TM61","TX",2039,0.000126564017719524
"STC","TM61","TX",2040,0.000128411744499392
"STC","TM61","TX",2041,0.00013074645418556
"STC","TM61","TX",2042,0.000133081159046532
"STC","TM61","TX",2043,0.0001354158687327
"STC","TM61","TX",2044,0.000137750573593672
"STC","TM61","TX",2045,0.00014008528327984
"STC","TM61","TX",2046,0.000142419988140812
"STC","TM61","TX",2047,0.00014475469782698
"STC","TM61","TX",2048,0.000147089402687952
"STC","TM61","TX",2049,0.00014942411237412
"STC","TM61","TX",2050,0.000151758822060288
"STC","TM62","COMELC",2019,0.000693719543648352
"STC","TM62","COMELC",2020,0.000466250190536976
"STC","TM62","COMELC",2021,0.000496397785038846
"STC","TM62","COMELC",2022,0.000721944719132046
"STC","TM62","COMELC",2023,0.000740198898550632
"STC","TM62","COMELC",2024,0.000767741428583724
"STC","TM62","COMELC",2025,0.000795326936295258
"STC","TM62","COMELC",2026,0.000822337742492742
"STC","TM62","COMELC",2027,0.000849348538986528
"STC","TM62","COMELC",2028,0.000876359345184012
"STC","TM62","COMELC",2029,0.000903370151381496
"STC","TM62","COMELC",2030,0.00093038095757898
"STC","TM62","COMELC",2031,0.000935126861604216
"STC","TM62","COMELC",2032,0.000939920216712672
"STC","TM62","COMELC",2033,0.000944761508089248
"STC","TM62","COMELC",2034,0.000949651220918844
"STC","TM62","COMELC",2035,0.000954589820978964
"STC","TM62","COMELC",2036,0.000959577803158206
"STC","TM62","COMELC",2037,0.000964615672048866
"STC","TM62","COMELC",2038,0.000969703922539542
"STC","TM62","COMELC",2039,0.000974843049518832
"STC","TM62","COMELC",2040,0.000980033576986428
"STC","TM62","COMELC",2041,0.000985275999830928
"STC","TM62","COMELC",2042,0.000990570851755722
"STC","TM62","COMELC",2043,0.000995918647056804
"STC","TM62","COMELC",2044,0.00100938656477017
"STC","TM62","COMELC",2045,0.00102285447277984
"STC","TM62","COMELC",2046,0.00103632239049321
"STC","TM62","COMELC",2047,0.00104979029850288
"STC","TM62","COMELC",2048,0.00106325821621625
"STC","TM62","COMELC",2049,0.00107672612422592
"STC","TM62","COMELC",2050,0.00107680630588249
"STC","TM62","RESELC",2019,0.000444599338374168
"STC","TM62","RESELC",2020,0.000454416336752016
"STC","TM62","RESELC",2021,0.00046451563511208
"STC","TM62","RESELC",2022,0.000474908256855288
"STC","TM62","RESELC",2023,0.00048232211501604
"STC","TM62","RESELC",2024,0.000501236912490768
"STC","TM62","RESELC",2025,0.000520631528720502
"STC","TM62","RESELC",2026,0.000534388965967398
"STC","TM62","RESELC",2027,0.00054818601370953
"STC","TM62","RESELC",2028,0.000562022963057838
"STC","TM62","RESELC",2029,0.000575900095419564
"STC","TM62","RESELC",2030,0.000589817701905648
"STC","TM62","RESELC",2031,0.00059655065157774
"STC","TM62","RESELC",2032,0.000603363501499164
"STC","TM62","RESELC",2033,0.00061025722203972
"STC","TM62","RESELC",2034,0.000617232832087698
"STC","TM62","RESELC",2035,0.000624291331123992
"STC","TM62","RESELC",2036,0.000631433757444288
"STC","TM62","RESELC",2037,0.000638661149344272
"STC","TM62","RESELC",2038,0.00064597454511963
"STC","TM62","RESELC",2039,0.000653375031584538
"STC","TM62","RESELC",2040,0.000660863676145776
"STC","TM62","RESELC",2041,0.000668441585024916
"STC","TM62","RESELC",2042,0.000676109854739832
"STC","TM62","RESELC",2043,0.000683869610919492
"STC","TM62","RESELC",2044,0.000693117652372506
"STC","TM62","RESELC",2045,0.00070236569382552
"STC","TM62","RESELC",2046,0.000711613735278534
"STC","TM62","RESELC",2047,0.000720861776731548
"STC","TM62","RESELC",2048,0.000730109818184562
"STC","TM62","RESELC",2049,0.000739357859637576
"STC","TM62","RESELC",2050,0.000739438031590452
"STC","TM62","TX",2025,4.899526724406e-05
"STC","TM62","TX",2026,5.634962413465e-05
"STC","TM62","TX",2027,6.361120802511e-05
"STC","TM62","TX",2028,7.090812460242e-05
"STC","TM62","TX",2029,7.823277345042e-05
"STC","TM62","TX",2030,8.416166976794e-05
"STC","TM62","TX",2031,8.820579739842e-05
"STC","TM62","TX",2032,9.18585120042e-05
"STC","TM62","TX",2033,9.542495684204e-05
"STC","TM62","TX",2034,9.851281087292e-05
"STC","TM62","TX",2035,0.00010137432972323
"STC","TM62","TX",2036,0.00010391153612558
"STC","TM62","TX",2037,0.00010631392762403
"STC","TM62","TX",2038,0.00010829516442503
"STC","TM62","TX",2039,0.00011026412621763
"STC","TM62","TX",2040,0.00011187388847504
"STC","TM62","TX",2041,0.0001139079162197
"STC","TM62","TX",2042,0.00011594193976059
"STC","TM62","TX",2043,0.00011797596750525
"STC","TM62","TX",2044,0.00012000999104614
"STC","TM62","TX",2045,0.0001220440187908
"STC","TM62","TX",2046,0.00012407804233169
"STC","TM62","TX",2047,0.00012611207007635
"STC","TM62","TX",2048,0.00012814609361724
"STC","TM62","TX",2049,0.0001301801213619
"STC","TM62","TX",2050,0.00013221414910656
"STC","TM63","COMELC",2019,0.000813226605539296
"STC","TM63","COMELC",2020,0.000546571108244048
"STC","TM63","COMELC",2021,0.000581912228681558
"STC","TM63","COMELC",2022,0.000846314131845158
"STC","TM63","COMELC",2023,0.000867712958649736
"STC","TM63","COMELC",2024,0.000900000240177052
"STC","TM63","COMELC",2025,0.000932337903147234
"STC","TM63","COMELC",2026,0.000964001860776766
"STC","TM63","COMELC",2027,0.000995665807030944
"STC","TM63","COMELC",2028,0.00102732976466048
"STC","TM63","COMELC",2029,0.00105899372229001
"STC","TM63","COMELC",2030,0.00109065767991954
"STC","TM63","COMELC",2031,0.00109622116080457
"STC","TM63","COMELC",2032,0.00110184026717066
"STC","TM63","COMELC",2033,0.0011075155677855
"STC","TM63","COMELC",2034,0.00111324763141681
"STC","TM63","COMELC",2035,0.00111903700408157
"STC","TM63","COMELC",2036,0.00112488426592284
"STC","TM63","COMELC",2037,0.00113079000845902
"STC","TM63","COMELC",2038,0.00113675481183317
"STC","TM63","COMELC",2039,0.00114277925618834
"STC","TM63","COMELC",2040,0.00114886395579364
"STC","TM63","COMELC",2041,0.00115500949079214
"STC","TM63","COMELC",2042,0.00116121648682831
"STC","TM63","COMELC",2043,0.00116748554679589
"STC","TM63","COMELC",2044,0.00118327358261816
"STC","TM63","COMELC",2045,0.00119906160706507
"STC","TM63","COMELC",2046,0.00121484964288733
"STC","TM63","COMELC",2047,0.00123063766733424
"STC","TM63","COMELC",2048,0.0012464257031565
"STC","TM63","COMELC",2049,0.00126221372760341
"STC","TM63","COMELC",2050,0.00126230772215352
"STC","TM63","RESELC",2019,0.000521190463900664
"STC","TM63","RESELC",2020,0.000532698636533968
"STC","TM63","RESELC",2021,0.00054453774096584
"STC","TM63","RESELC",2022,0.000556720699598424
"STC","TM63","RESELC",2023,0.00056541174306292
"STC","TM63","RESELC",2024,0.000587584992592464
"STC","TM63","RESELC",2025,0.000610320719251246
"STC","TM63","RESELC",2026,0.000626448150135454
"STC","TM63","RESELC",2027,0.00064262201521469
"STC","TM63","RESELC",2028,0.000658842655749574
"STC","TM63","RESELC",2029,0.000675110401625372
"STC","TM63","RESELC",2030,0.000691425594102704
"STC","TM63","RESELC",2031,0.00069931842897702
"STC","TM63","RESELC",2032,0.000707304928516172
"STC","TM63","RESELC",2033,0.00071538623025556
"STC","TM63","RESELC",2034,0.000723563528607354
"STC","TM63","RESELC",2035,0.000731837995233016
"STC","TM63","RESELC",2036,0.000740210847295424
"STC","TM63","RESELC",2037,0.000748683301957456
"STC","TM63","RESELC",2038,0.00075725657638199
"STC","TM63","RESELC",2039,0.000765931944608674
"STC","TM63","RESELC",2040,0.000774710657926448
"STC","TM63","RESELC",2041,0.000783594013125668
"STC","TM63","RESELC",2042,0.000792583295621336
"STC","TM63","RESELC",2043,0.000801679824954516
"STC","TM63","RESELC",2044,0.000812521026456738
"STC","TM63","RESELC",2045,0.00082336222795896
"STC","TM63","RESELC",2046,0.000834203429461182
"STC","TM63","RESELC",2047,0.000845044630963404
"STC","TM63","RESELC",2048,0.000855885832465626
"STC","TM63","RESELC",2049,0.000866727033967848
"STC","TM63","RESELC",2050,0.000866821017142596
"STC","TM63","TX",2025,0.00011273170231635
"STC","TM63","TX",2026,0.000129653115717125
"STC","TM63","TX",2027,0.000146361070577475
"STC","TM63","TX",2028,0.00016315032132945
"STC","TM63","TX",2029,0.00018000338040945
"STC","TM63","TX",2030,0.00019364499545365
"STC","TM63","TX",2031,0.00020295000423945
"STC","TM63","TX",2032,0.0002113544228445
"STC","TM63","TX",2033,0.0002195603459959
"STC","TM63","TX",2034,0.0002266650942907
"STC","TM63","TX",2035,0.000233249074935175
"STC","TM63","TX",2036,0.00023908685505055
"STC","TM63","TX",2037,0.000244614443703175
"STC","TM63","TX",2038,0.000249173010475675
"STC","TM63","TX",2039,0.000253703334059175
"STC","TM63","TX",2040,0.0002574071864884
"STC","TM63","TX",2041,0.00026208721831825
"STC","TM63","TX",2042,0.000266767240475775
"STC","TM63","TX",2043,0.000271447272305625
"STC","TM63","TX",2044,0.00027612729446315
"STC","TM63","TX",2045,0.000280807326293
"STC","TM63","TX",2046,0.000285487348450525
"STC","TM63","TX",2047,0.000290167380280375
"STC","TM63","TX",2048,0.0002948474024379
"STC","TM63","TX",2049,0.00029952743426775
"STC","TM63","TX",2050,0.0003042074660976
"STC","TM64","COMELC",2019,0.000474979189510176
"STC","TM64","COMELC",2020,0.000319234393261488
"STC","TM64","COMELC",2021,0.000339875991344298
"STC","TM64","COMELC",2022,0.000494304536615898
"STC","TM64","COMELC",2023,0.000506802894813816
"STC","TM64","COMELC",2024,0.000525660844992612
"STC","TM64","COMELC",2025,0.000544548221332254
"STC","TM64","COMELC",2026,0.000563042108311746
"STC","TM64","COMELC",2027,0.000581535988647264
"STC","TM64","COMELC",2028,0.000600029875626756
"STC","TM64","COMELC",2029,0.000618523762606248
"STC","TM64","COMELC",2030,0.00063701764958574
"STC","TM64","COMELC",2031,0.000640267097677608
"STC","TM64","COMELC",2032,0.000643549034802336
"STC","TM64","COMELC",2033,0.000646863793158624
"STC","TM64","COMELC",2034,0.000650211704945172
"STC","TM64","COMELC",2035,0.000653593089072732
"STC","TM64","COMELC",2036,0.000657008284383978
"STC","TM64","COMELC",2037,0.000660457636365558
"STC","TM64","COMELC",2038,0.000663941483860146
"STC","TM64","COMELC",2039,0.000667460165710416
"STC","TM64","COMELC",2040,0.000671014040690964
"STC","TM64","COMELC",2041,0.000674603447644464
"STC","TM64","COMELC",2042,0.000678228751989486
"STC","TM64","COMELC",2043,0.000681890305856652
"STC","TM64","COMELC",2044,0.000691111583674836
"STC","TM64","COMELC",2045,0.000700332854849046
"STC","TM64","COMELC",2046,0.00070955413266723
"STC","TM64","COMELC",2047,0.00071877540384144
"STC","TM64","COMELC",2048,0.000727996681659624
"STC","TM64","COMELC",2049,0.000737217952833834
"STC","TM64","COMELC",2050,0.000737272851990996
"STC","TM64","RESELC",2019,0.000304410385048584
"STC","TM64","RESELC",2020,0.000311131934089008
"STC","TM64","RESELC",2021,0.00031804676962104
"STC","TM64","RESELC",2022,0.000325162439199144
"STC","TM64","RESELC",2023,0.00033023859479052
"STC","TM64","RESELC",2024,0.000343189268094384
"STC","TM64","RESELC",2025,0.000356468465980626
"STC","TM64","RESELC",2026,0.000365887973407074
"STC","TM64","RESELC",2027,0.00037533460153539
"STC","TM64","RESELC",2028,0.000384808549684794
"STC","TM64","RESELC",2029,0.000394310010530532
"STC","TM64","RESELC",2030,0.000403839183391824
"STC","TM64","RESELC",2031,0.00040844913132762
"STC","TM64","RESELC",2032,0.000413113785745332
"STC","TM64","RESELC",2033,0.00041783381104236
"STC","TM64","RESELC",2034,0.000422609904835974
"STC","TM64","RESELC",2035,0.000427442751455496
"STC","TM64","RESELC",2036,0.000432333061806144
"STC","TM64","RESELC",2037,0.000437281546793136
"STC","TM64","RESELC",2038,0.00044228891732169
"STC","TM64","RESELC",2039,0.000447355917516894
"STC","TM64","RESELC",2040,0.000452483278215888
"STC","TM64","RESELC",2041,0.000457671756831708
"STC","TM64","RESELC",2042,0.000462922104133416
"STC","TM64","RESELC",2043,0.000468235090821996
"STC","TM64","RESELC",2044,0.000474567083734878
"STC","TM64","RESELC",2045,0.00048089907664776
"STC","TM64","RESELC",2046,0.000487231069560642
"STC","TM64","RESELC",2047,0.000493563062473524
"STC","TM64","RESELC",2048,0.000499895055386406
"STC","TM64","RESELC",2049,0.000506227048299288
"STC","TM64","RESELC",2050,0.000506281940812476
"STC","TM64","TX",2025,0.000220095238876992
"STC","TM64","TX",2026,0.00025313228567088
"STC","TM64","TX",2027,0.000285752580056352
"STC","TM64","TX",2028,0.000318531594999744
"STC","TM64","TX",2029,0.000351435188113344
"STC","TM64","TX",2030,0.000378068818761408
"STC","TM64","TX",2031,0.000396235741546944
"STC","TM64","TX",2032,0.00041264436913344
"STC","TM64","TX",2033,0.000428665457958528
"STC","TM64","TX",2034,0.000442536633865344
"STC","TM64","TX",2035,0.000455391072882336
"STC","TM64","TX",2036,0.000466788644129856
"STC","TM64","TX",2037,0.000477580603444896
"STC","TM64","TX",2038,0.000486480662808096
"STC","TM64","TX",2039,0.000495325580704416
"STC","TM64","TX",2040,0.000502556911984128
"STC","TM64","TX",2041,0.00051169411742304
"STC","TM64","TX",2042,0.000520831303977888
"STC","TM64","TX",2043,0.0005299685094168
"STC","TM64","TX",2044,0.000539105695971648
"STC","TM64","TX",2045,0.00054824290141056
"STC","TM64","TX",2046,0.000557380087965408
"STC","TM64","TX",2047,0.00056651729340432
"STC","TM64","TX",2048,0.000575654479959168
"STC","TM64","TX",2049,0.00058479168539808
"STC","TM64","TX",2050,0.000593928890836992
"STC","TM65","COMELC",2019,0.000304508963126576
"STC","TM65","COMELC",2020,0.000204661038279688
"STC","TM65","COMELC",2021,0.000217894358324623
"STC","TM65","COMELC",2022,0.000316898435211223
"STC","TM65","COMELC",2023,0.000324911127513716
"STC","TM65","COMELC",2024,0.000337000951620662
"STC","TM65","COMELC",2025,0.000349109640827229
"STC","TM65","COMELC",2026,0.000360966064166771
"STC","TM65","COMELC",2027,0.000372822483246864
"STC","TM65","COMELC",2028,0.000384678906586406
"STC","TM65","COMELC",2029,0.000396535329925948
"STC","TM65","COMELC",2030,0.00040839175326549
"STC","TM65","COMELC",2031,0.000410474973101308
"STC","TM65","COMELC",2032,0.000412579021642736
"STC","TM65","COMELC",2033,0.000414704111862224
"STC","TM65","COMELC",2034,0.000416850456732222
"STC","TM65","COMELC",2035,0.000419018260706282
"STC","TM65","COMELC",2036,0.000421207741016303
"STC","TM65","COMELC",2037,0.000423419119153633
"STC","TM65","COMELC",2038,0.000425652612350171
"STC","TM65","COMELC",2039,0.000427908437837816
"STC","TM65","COMELC",2040,0.000430186825626814
"STC","TM65","COMELC",2041,0.000432487992949064
"STC","TM65","COMELC",2042,0.000434812174074261
"STC","TM65","COMELC",2043,0.000437159594753202
"STC","TM65","COMELC",2044,0.000443071352171486
"STC","TM65","COMELC",2045,0.000448983105330321
"STC","TM65","COMELC",2046,0.000454894862748605
"STC","TM65","COMELC",2047,0.00046080661590744
"STC","TM65","COMELC",2048,0.000466718373325724
"STC","TM65","COMELC",2049,0.000472630126484559
"STC","TM65","COMELC",2050,0.000472665322311646
"STC","TM65","RESELC",2019,0.000195157372708684
