REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
"SC","TM02","IMPLPG",1,2046,0.000218666659669334
"SC","TM02","IMPLPG",1,2047,0.000223999992832
"SC","TM02","IMPLPG",1,2048,0.000223999992832
"SC","TM02","IMPLPG",1,2049,0.000223999992832
"SC","TM02","IMPLPG",1,2050,0.000229333325994667
"SC","TM02","CONLPG",1,2019,0.000143999995392
"SC","TM02","CONLPG",1,2020,0.000127999995904
"SC","TM02","CONLPG",1,2021,0.000133333329066667
"SC","TM02","CONLPG",1,2022,0.000154666661717333
"SC","TM02","CONLPG",1,2023,0.000154666661717333
"SC","TM02","CONLPG",1,2024,0.00015999999488
"SC","TM02","CONLPG",1,2025,0.000170666661205333
"SC","TM02","CONLPG",1,2026,0.000175999994368
"SC","TM02","CONLPG",1,2027,0.000175999994368
"SC","TM02","CONLPG",1,2028,0.000181333327530667
"SC","TM02","CONLPG",1,2029,0.000186666660693334
"SC","TM02","CONLPG",1,2030,0.000191999993856
"SC","TM02","CONLPG",1,2031,0.000191999993856
"SC","TM02","CONLPG",1,2032,0.000197333327018667
"SC","TM02","CONLPG",1,2033,0.000197333327018667
"SC","TM02","CONLPG",1,2034,0.000197333327018667
"SC","TM02","CONLPG",1,2035,0.000202666660181334
"SC","TM02","CONLPG",1,2036,0.000202666660181334
"SC","TM02","CONLPG",1,2037,0.000202666660181334
"SC","TM02","CONLPG",1,2038,0.000207999993344
"SC","TM02","CONLPG",1,2039,0.000207999993344
"SC","TM02","CONLPG",1,2040,0.000207999993344
"SC","TM02","CONLPG",1,2041,0.000213333326506667
"SC","TM02","CONLPG",1,2042,0.000213333326506667
"SC","TM02","CONLPG",1,2043,0.000213333326506667
"SC","TM02","CONLPG",1,2044,0.000218666659669334
"SC","TM02","CONLPG",1,2045,0.000218666659669334
"SC","TM02","CONLPG",1,2046,0.000218666659669334
"SC","TM02","CONLPG",1,2047,0.000223999992832
"SC","TM02","CONLPG",1,2048,0.000223999992832
"SC","TM02","CONLPG",1,2049,0.000223999992832
"SC","TM02","CONLPG",1,2050,0.000229333325994667
"SC","TM03","MINSOL",1,2019,0.0052056943893515
"SC","TM03","MINSOL",1,2020,0.00761888473971618
"SC","TM03","MINSOL",1,2021,0.0233432979799793
"SC","TM03","MINSOL",1,2022,0.0315693222051276
"SC","TM03","MINSOL",1,2023,0.013689922988284
"SC","TM03","MINSOL",1,2024,0.0162384016502213
"SC","TM03","MINSOL",1,2025,0.058124856279918
"SC","TM03","MINSOL",1,2026,0.0616512651197465
"SC","TM03","MINSOL",1,2027,0.0740526321499086
"SC","TM03","MINSOL",1,2028,0.061667267721242
"SC","TM03","MINSOL",1,2029,0.0653012639881151
"SC","TM03","MINSOL",1,2030,0.0857698928829643
"SC","TM03","MINSOL",1,2031,0.080236099262848
"SC","TM03","MINSOL",1,2032,0.0861631949786414
"SC","TM03","MINSOL",1,2033,0.0861631949786414
"SC","TM03","MINSOL",1,2034,0.0861631949786414
"SC","TM03","MINSOL",1,2035,0.0861631949786414
"SC","TM03","MINSOL",1,2036,0.0861631949786414
"SC","TM03","MINSOL",1,2037,0.0992731496647365
"SC","TM03","MINSOL",1,2038,0.101382622218653
"SC","TM03","MINSOL",1,2039,0.103515164379172
"SC","TM03","MINSOL",1,2040,0.10567104228589
"SC","TM03","MINSOL",1,2041,0.107850512685245
"SC","TM03","MINSOL",1,2042,0.110053851109996
"SC","TM03","MINSOL",1,2043,0.112281317437635
"SC","TM03","MINSOL",1,2044,0.16475361183201
"SC","TM03","MINSOL",1,2045,0.16846978479684
"SC","TM03","MINSOL",1,2046,0.285950241097278
"SC","TM03","MINSOL",1,2047,0.289666414062107
"SC","TM03","MINSOL",1,2048,0.0796621156272554
"SC","TM03","MINSOL",1,2049,0.08067116733484
"SC","TM03","MINSOL",1,2050,0.0816802190424246
"SC","TM03","MINWND",1,2019,0.0379079165645568
"SC","TM03","MINWND",1,2020,0.043181678161152
"SC","TM03","MINWND",1,2021,0.0185466953894445
"SC","TM03","MINWND",1,2022,0.0610714509335929
"SC","TM03","MINWND",1,2023,0.0619212426812928
"SC","TM03","MINWND",1,2024,0.0619212426812928
"SC","TM03","MINWND",1,2025,0.0746940298418563
"SC","TM03","MINWND",1,2026,0.0619212426812928
"SC","TM03","MINWND",1,2027,0.0619212426812928
"SC","TM03","MINWND",1,2028,0.0646526134351491
"SC","TM03","MINWND",1,2029,0.092674765878232
"SC","TM03","MINWND",1,2030,0.0928139795526528
"SC","TM03","MINWND",1,2031,0.104298491247308
"SC","TM03","MINWND",1,2032,0.102246784364275
"SC","TM03","MINWND",1,2033,0.0968097047616
"SC","TM03","MINWND",1,2034,0.0790231622237141
"SC","TM03","MINWND",1,2035,0.0798141776981549
"SC","TM03","MINWND",1,2036,0.038188485645696
"SC","TM03","MINWND",1,2037,0.107108274495744
"SC","TM03","MINWND",1,2038,0.107108274495744
"SC","TM03","MINWND",1,2039,0.107108274495744
"SC","TM03","MINWND",1,2040,0.107108274495744
"SC","TM03","MINWND",1,2041,0.107108274495744
"SC","TM03","MINWND",1,2042,0.107108274495744
"SC","TM03","MINWND",1,2043,0.107108274495744
"SC","TM03","MINWND",1,2044,0.0267319399519872
"SC","TM03","MINWND",1,2045,0.0749757921470208
"SC","TM03","IMPDSL",1,2019,0.16499999472
"SC","TM03","IMPDSL",1,2020,0.0603487656097246
"SC","TM03","IMPDSL",1,2021,0.163185788065859
"SC","TM03","IMPDSL",1,2022,0.164299418253006
"SC","TM03","IMPDSL",1,2023,0.16499999472
"SC","TM03","IMPDSL",1,2024,0.16499999472
"SC","TM03","IMPDSL",1,2025,0.16499999472
"SC","TM03","IMPDSL",1,2026,0.16499999472
"SC","TM03","IMPDSL",1,2027,0.16499999472
"SC","TM03","IMPDSL",1,2028,0.16499999472
"SC","TM03","IMPDSL",1,2029,0.141540757156681
"SC","TM03","IMPDSL",1,2031,0.16499999472
"SC","TM03","IMPDSL",1,2033,0.16499999472
"SC","TM03","IMPDSL",1,2034,0.065999997888
"SC","TM03","IMPDSL",1,2035,0.065999997888
"SC","TM03","IMPDSL",1,2036,0.065999997888
"SC","TM03","PWRDIE",1,2019,0.0499999984
"SC","TM03","PWRDIE",1,2020,0.0182875047302196
"SC","TM03","PWRDIE",1,2021,0.0494502388078362
"SC","TM03","PWRDIE",1,2022,0.0497877025009111
"SC","TM03","PWRDIE",1,2023,0.0499999984
"SC","TM03","PWRDIE",1,2024,0.0499999984
"SC","TM03","PWRDIE",1,2025,0.0499999984
"SC","TM03","PWRDIE",1,2026,0.0499999984
"SC","TM03","PWRDIE",1,2027,0.0499999984
"SC","TM03","PWRDIE",1,2028,0.0499999984
"SC","TM03","PWRDIE",1,2029,0.0428911385323276
"SC","TM03","PWRDIE",1,2031,0.0499999984
"SC","TM03","PWRDIE",1,2033,0.0499999984
"SC","TM03","PWRDIE",1,2034,0.01999999936
"SC","TM03","PWRDIE",1,2035,0.01999999936
"SC","TM03","PWRDIE",1,2036,0.01999999936
"SC","TM03","PWRWND",1,2019,0.000130911913272395
"SC","TM03","PWRWND",1,2020,0.0229130913874176
"SC","TM03","PWRWND",1,2023,0.00511264384386437
"SC","TM03","PWRWND",1,2024,0.00328827967026955
"SC","TM03","PWRWND",1,2025,0.0496450313394048
"SC","TM03","PWRWND",1,2030,0.0496450313394048
"SC","TM03","PWRWND",1,2031,0.0147822852543029
"SC","TM03","PWRWND",1,2032,0.0457607995651607
"SC","TM03","PWRWND",1,2033,0.038188485645696
"SC","TM03","PWRWND",1,2034,0.038188485645696
"SC","TM03","PWRWND",1,2035,0.038188485645696
"SC","TM03","PWRWND",1,2036,0.038188485645696
"SC","TM03","PWRWND",1,2037,0.038188485645696
"SC","TM03","PWRWND",1,2038,0.038188485645696
"SC","TM03","PWRWND",1,2039,0.038188485645696
"SC","TM03","PWRWND",1,2040,0.038188485645696
"SC","TM03","PWRWND",1,2041,0.038188485645696
"SC","TM03","PWRWND",1,2042,0.038188485645696
"SC","TM03","PWRWND",1,2043,0.038188485645696
"SC","TM03","PWRWND",1,2044,0.0267319399519872
"SC","TM03","PWRWND",1,2045,0.0267319399519872
"SC","TM03","PWRSOL",1,2019,6.9165855018e-05
"SC","TM03","PWRSOL",1,2022,0.000473439850652354
"SC","TM03","PWRSOL",1,2026,0.0195647517445476
"SC","TM03","PWRSOL",1,2027,0.0195647517445476
"SC","TM03","PWRSOL",1,2028,0.0195647517445476
"SC","TM03","PWRSOL",1,2029,0.0195647517445476
"SC","TM03","PWRSOL",1,2030,0.0195647517445476
"SC","TM03","PWRSOL",1,2032,0.0195647517445476
"SC","TM03","PWRSOL",1,2033,0.0195647517445476
"SC","TM03","PWRSOL",1,2034,0.0195647517445476
"SC","TM03","PWRSOL",1,2035,0.0195647517445476
"SC","TM03","PWRSOL",1,2036,0.0195647517445476
"SC","TM03","PWRSOL",1,2037,0.0231244951385068
"SC","TM03","PWRSOL",1,2038,0.023697279802401
"SC","TM03","PWRSOL",1,2039,0.0242763285519971
"SC","TM03","PWRSOL",1,2040,0.0248617136521274
"SC","TM03","PWRSOL",1,2041,0.0254535048171008
"SC","TM03","PWRSOL",1,2042,0.026051776862273
"SC","TM03","PWRSOL",1,2043,0.0266566003521274
"SC","TM03","PWRSOL",1,2044,0.0409043920347618
"SC","TM03","PWRSOL",1,2045,0.0419134437423464
"SC","TM03","PWRSOL",1,2046,0.0725429652235991
"SC","TM03","PWRSOL",1,2047,0.0735520169311837
"SC","TM03","PWRSOL",1,2048,0.0745610686387683
"SC","TM03","PWRSOL",1,2049,0.0755701203463529
"SC","TM03","PWRSOL",1,2050,0.0765791720539374
"SC","TM03","BAT",1,2037,0.00681920209261637
"SC","TM03","BAT",1,2038,0.00682628042295533
"SC","TM03","BAT",1,2039,0.00683343789408316
"SC","TM03","BAT",1,2040,0.00684067281709325
"SC","TM03","BAT",1,2041,0.0068479869142845
"SC","TM03","BAT",1,2042,0.00685538111031876
"SC","TM03","BAT",1,2043,0.0819525194624069
"SC","TM03","BAT",1,2044,0.00509313398279028
"SC","TM03","BAT",1,2045,0.00510560510891903
"SC","TM03","BAT",1,2046,0.000959622051236608
"SC","TM03","BAT",1,2047,0.000972093177365273
"SC","TM03","BAT",1,2048,0.000984564303494034
"SC","TM03","BAT",1,2049,0.000997035429622716
"SC","TM03","BAT",1,2050,0.0905391582816462
"SC","TM03","BAT",2,2043,0.0750896623244043
"SC","TM03","BAT",2,2050,0.0895296517258947
"SC","TM03","DEMRESELC",1,2019,0.0174447670982553
"SC","TM03","DEMRESELC",1,2020,0.0178301047669987
"SC","TM03","DEMRESELC",1,2021,0.0182265228560734
"SC","TM03","DEMRESELC",1,2022,0.0186344560098999
"SC","TM03","DEMRESELC",1,2023,0.0189255128487582
"SC","TM03","DEMRESELC",1,2024,0.0196678545341315
"SC","TM03","DEMRESELC",1,2025,0.0204290348275685
"SC","TM03","DEMRESELC",1,2026,0.0209686695441655
"SC","TM03","DEMRESELC",1,2027,0.0215098474636252
"SC","TM03","DEMRESELC",1,2028,0.0220525797748138
"SC","TM03","DEMRESELC",1,2029,0.0225968793879616
"SC","TM03","DEMRESELC",1,2030,0.023142756631253
"SC","TM03","DEMRESELC",1,2031,0.0234067200607893
"SC","TM03","DEMRESELC",1,2032,0.023673812930152
"SC","TM03","DEMRESELC",1,2033,0.02394407310935
"SC","TM03","DEMRESELC",1,2034,0.0242175410504383
"SC","TM03","DEMRESELC",1,2035,0.0244942563447897
"SC","TM03","DEMRESELC",1,2036,0.0247742577230953
"SC","TM03","DEMRESELC",1,2037,0.0250575864980919
"SC","TM03","DEMRESELC",1,2038,0.0253442848431987
"SC","TM03","DEMRESELC",1,2039,0.0256343940711525
"SC","TM03","DEMRESELC",1,2040,0.0259279554946904
"SC","TM03","DEMRESELC",1,2041,0.0262250130085954
"SC","TM03","DEMRESELC",1,2042,0.0265256096469685
"SC","TM03","DEMRESELC",1,2043,0.0268297893045927
"SC","TM03","DEMRESELC",1,2044,0.0271926115316809
"SC","TM03","DEMRESELC",1,2045,0.0275554337587691
"SC","TM03","DEMRESELC",1,2046,0.0279182551251753
"SC","TM03","DEMRESELC",1,2047,0.0282810773522634
"SC","TM03","DEMRESELC",1,2048,0.0286438995793516
"SC","TM03","DEMRESELC",1,2049,0.0290067218064398
"SC","TM03","DEMRESELC",1,2050,0.029369544033528
"SC","TM03","DEMCOMELC",1,2019,0.0341429562342327
"SC","TM03","DEMCOMELC",1,2020,0.0254392456118799
"SC","TM03","DEMCOMELC",1,2021,0.0266778625750235
"SC","TM03","DEMCOMELC",1,2022,0.0354578098287024
"SC","TM03","DEMCOMELC",1,2023,0.0361871293951061
"SC","TM03","DEMCOMELC",1,2024,0.037451547023177
"SC","TM03","DEMCOMELC",1,2025,0.0387176877366528
"SC","TM03","DEMCOMELC",1,2026,0.0399607991813072
"SC","TM03","DEMCOMELC",1,2027,0.0412039106259616
"SC","TM03","DEMCOMELC",1,2028,0.0424470229312981
"SC","TM03","DEMCOMELC",1,2029,0.0436901343759525
"SC","TM03","DEMCOMELC",1,2030,0.0449332458206069
"SC","TM03","DEMCOMELC",1,2031,0.0452066870805525
"SC","TM03","DEMCOMELC",1,2032,0.0454828618665951
"SC","TM03","DEMCOMELC",1,2033,0.0457617985812414
"SC","TM03","DEMCOMELC",1,2034,0.0460435247663159
"SC","TM03","DEMCOMELC",1,2035,0.0463280679636435
"SC","TM03","DEMCOMELC",1,2036,0.0466154565757306
"SC","TM03","DEMCOMELC",1,2037,0.0469057198657661
"SC","TM03","DEMCOMELC",1,2038,0.0471988845148925
"SC","TM03","DEMCOMELC",1,2039,0.0474949815076627
"SC","TM03","DEMCOMELC",1,2040,0.0477940401072652
"SC","TM03","DEMCOMELC",1,2041,0.0480960878555248
"SC","TM03","DEMCOMELC",1,2042,0.0484011574583582
"SC","TM03","DEMCOMELC",1,2043,0.0487092773182722
"SC","TM03","DEMCOMELC",1,2044,0.0493679779248973
"SC","TM03","DEMCOMELC",1,2045,0.0500266785315224
"SC","TM03","DEMCOMELC",1,2046,0.0506853791381475
"SC","TM03","DEMCOMELC",1,2047,0.0513440797447727
"SC","TM03","DEMCOMELC",1,2048,0.0520027803513978
"SC","TM03","DEMCOMELC",1,2049,0.0526614809580229
"SC","TM03","DEMCOMELC",1,2050,0.0533201815646481
"SC","TM03","PWRDIST",1,2019,0.051587723332488
"SC","TM03","PWRDIST",1,2020,0.0432693503788786
"SC","TM03","PWRDIST",1,2021,0.0449043854310969
"SC","TM03","PWRDIST",1,2022,0.0540922658386023
"SC","TM03","PWRDIST",1,2023,0.0551126422438644
"SC","TM03","PWRDIST",1,2024,0.0571194015573085
"SC","TM03","PWRDIST",1,2025,0.0591467225642213
"SC","TM03","PWRDIST",1,2026,0.0609294687254727
"SC","TM03","PWRDIST",1,2027,0.0627137580895868
"SC","TM03","PWRDIST",1,2028,0.0644996027061118
"SC","TM03","PWRDIST",1,2029,0.0662870137639141
"SC","TM03","PWRDIST",1,2030,0.0680760024518599
"SC","TM03","PWRDIST",1,2031,0.0686134071413418
"SC","TM03","PWRDIST",1,2032,0.0691566747967472
"SC","TM03","PWRDIST",1,2033,0.0697058716905914
"SC","TM03","PWRDIST",1,2034,0.0702610658167542
"SC","TM03","PWRDIST",1,2035,0.0708223243084332
"SC","TM03","PWRDIST",1,2036,0.0713897142988259
"SC","TM03","PWRDIST",1,2037,0.071963306363858
"SC","TM03","PWRDIST",1,2038,0.0725431693580912
"SC","TM03","PWRDIST",1,2039,0.0731293755788152
"SC","TM03","PWRDIST",1,2040,0.0737219956019556
"SC","TM03","PWRDIST",1,2041,0.0743211008641202
"SC","TM03","PWRDIST",1,2042,0.0749267671053267
"SC","TM03","PWRDIST",1,2043,0.0755390666228649
"SC","TM03","PWRDIST",1,2044,0.0765605894565782
"SC","TM03","PWRDIST",1,2045,0.0775821122902915
"SC","TM03","PWRDIST",1,2046,0.0786036342633228
"SC","TM03","PWRDIST",1,2047,0.0796251570970361
"SC","TM03","PWRDIST",1,2048,0.0806466799307494
"SC","TM03","PWRDIST",1,2049,0.0816682027644628
"SC","TM03","PWRDIST",1,2050,0.0826897255981761
"SC","TM03","PWRSOLDIST",1,2019,0.00138764716419761
"SC","TM03","PWRSOLDIST",1,2020,0.0020687542612414
"SC","TM03","PWRSOLDIST",1,2021,0.0038311234870389
"SC","TM03","PWRSOLDIST",1,2022,0.0038311234870389
"SC","TM03","PWRSOLDIST",1,2024,0.0038311234870389
"SC","TM03","PWRSOLDIST",1,2027,0.0038311234870389
"SC","TM03","PWRSOLDIST",1,2028,0.0038311234870389
"SC","TM03","PWRSOLDIST",1,2029,0.0038311234870389
"SC","TM03","PWRSOLDIST",1,2030,0.0038311234870389
"SC","TM03","PWRSOLDIST",1,2031,0.0038311234870389
"SC","TM03","PWRSOLDIST",1,2032,0.0038311234870389
"SC","TM03","PWRSOLDIST",1,2033,0.0038311234870389
"SC","TM03","PWRSOLDIST",1,2034,0.0038311234870389
"SC","TM03","PWRSOLDIST",1,2035,0.0038311234870389
"SC","TM03","PWRSOLDIST",1,2036,0.0038311234870389
"SC","TM03","PWRSOLDIST",1,2037,0.0038311234870389
"SC","TM03","PWRSOLDIST",1,2038,0.0038311234870389
"SC","TM03","PWRSOLDIST",1,2039,0.0038311234870389
"SC","TM03","PWRSOLDIST",1,2040,0.0038311234870389
"SC","TM03","PWRSOLDIST",1,2041,0.0038311234870389
"SC","TM03","PWRSOLDIST",1,2042,0.0038311234870389
"SC","TM03","PWRSOLDIST",1,2043,0.0038311234870389
"SC","TM03","PWRSOLDIST",1,2044,0.0038311234870389
"SC","TM03","PWRSOLDIST",1,2045,0.0038311234870389
"SC","TM03","PWRSOLDIST",1,2046,0.00510104698848711
"SC","TM03","PWRSOLDIST",1,2047,0.00510104698848711
"SC","TM03","PWRSOLDIST",1,2048,0.00510104698848711
"SC","TM03","PWRSOLDIST",1,2049,0.00510104698848712
"SC","TM03","PWRSOLDIST",1,2050,0.00510104698848712
"SC","TM03","IMPLPG",1,2019,0.000143999995392
"SC","TM03","IMPLPG",1,2020,0.000127999995904
"SC","TM03","IMPLPG",1,2021,0.000133333329066667
"SC","TM03","IMPLPG",1,2022,0.000154666661717333
"SC","TM03","IMPLPG",1,2023,0.000154666661717333
"SC","TM03","IMPLPG",1,2024,0.00015999999488
"SC","TM03","IMPLPG",1,2025,0.000170666661205333
"SC","TM03","IMPLPG",1,2026,0.000175999994368
"SC","TM03","IMPLPG",1,2027,0.000175999994368
"SC","TM03","IMPLPG",1,2028,0.000181333327530667
"SC","TM03","IMPLPG",1,2029,0.000186666660693334
"SC","TM03","IMPLPG",1,2030,0.000191999993856
"SC","TM03","IMPLPG",1,2031,0.000191999993856
"SC","TM03","IMPLPG",1,2032,0.000197333327018667
"SC","TM03","IMPLPG",1,2033,0.000197333327018667
"SC","TM03","IMPLPG",1,2034,0.000197333327018667
"SC","TM03","IMPLPG",1,2035,0.000202666660181334
"SC","TM03","IMPLPG",1,2036,0.000202666660181334
"SC","TM03","IMPLPG",1,2037,0.000202666660181334
"SC","TM03","IMPLPG",1,2038,0.000207999993344
"SC","TM03","IMPLPG",1,2039,0.000207999993344
"SC","TM03","IMPLPG",1,2040,0.000207999993344
"SC","TM03","IMPLPG",1,2041,0.000213333326506667
"SC","TM03","IMPLPG",1,2042,0.000213333326506667
"SC","TM03","IMPLPG",1,2043,0.000213333326506667
"SC","TM03","IMPLPG",1,2044,0.000218666659669334
"SC","TM03","IMPLPG",1,2045,0.000218666659669334
"SC","TM03","IMPLPG",1,2046,0.000218666659669334
"SC","TM03","IMPLPG",1,2047,0.000223999992832
"SC","TM03","IMPLPG",1,2048,0.000223999992832
"SC","TM03","IMPLPG",1,2049,0.000223999992832
"SC","TM03","IMPLPG",1,2050,0.000229333325994667
"SC","TM03","CONLPG",1,2019,0.000143999995392
"SC","TM03","CONLPG",1,2020,0.000127999995904
"SC","TM03","CONLPG",1,2021,0.000133333329066667
"SC","TM03","CONLPG",1,2022,0.000154666661717333
"SC","TM03","CONLPG",1,2023,0.000154666661717333
"SC","TM03","CONLPG",1,2024,0.00015999999488
"SC","TM03","CONLPG",1,2025,0.000170666661205333
"SC","TM03","CONLPG",1,2026,0.000175999994368
"SC","TM03","CONLPG",1,2027,0.000175999994368
"SC","TM03","CONLPG",1,2028,0.000181333327530667
"SC","TM03","CONLPG",1,2029,0.000186666660693334
"SC","TM03","CONLPG",1,2030,0.000191999993856
"SC","TM03","CONLPG",1,2031,0.000191999993856
"SC","TM03","CONLPG",1,2032,0.000197333327018667
"SC","TM03","CONLPG",1,2033,0.000197333327018667
"SC","TM03","CONLPG",1,2034,0.000197333327018667
"SC","TM03","CONLPG",1,2035,0.000202666660181334
"SC","TM03","CONLPG",1,2036,0.000202666660181334
"SC","TM03","CONLPG",1,2037,0.000202666660181334
"SC","TM03","CONLPG",1,2038,0.000207999993344
"SC","TM03","CONLPG",1,2039,0.000207999993344
"SC","TM03","CONLPG",1,2040,0.000207999993344
"SC","TM03","CONLPG",1,2041,0.000213333326506667
"SC","TM03","CONLPG",1,2042,0.000213333326506667
"SC","TM03","CONLPG",1,2043,0.000213333326506667
"SC","TM03","CONLPG",1,2044,0.000218666659669334
"SC","TM03","CONLPG",1,2045,0.000218666659669334
"SC","TM03","CONLPG",1,2046,0.000218666659669334
"SC","TM03","CONLPG",1,2047,0.000223999992832
"SC","TM03","CONLPG",1,2048,0.000223999992832
"SC","TM03","CONLPG",1,2049,0.000223999992832
"SC","TM03","CONLPG",1,2050,0.000229333325994667
"SC","TM04","MINSOL",1,2019,0.0052056943893515
"SC","TM04","MINSOL",1,2020,0.00761888473971618
"SC","TM04","MINSOL",1,2021,0.0233432979799793
"SC","TM04","MINSOL",1,2022,0.0315693222051276
"SC","TM04","MINSOL",1,2023,0.013689922988284
"SC","TM04","MINSOL",1,2024,0.0162384016502213
"SC","TM04","MINSOL",1,2025,0.058124856279918
"SC","TM04","MINSOL",1,2026,0.0616512651197465
"SC","TM04","MINSOL",1,2027,0.0740526321499086
"SC","TM04","MINSOL",1,2028,0.061667267721242
"SC","TM04","MINSOL",1,2029,0.0653012639881151
"SC","TM04","MINSOL",1,2030,0.0857698928829643
"SC","TM04","MINSOL",1,2031,0.080236099262848
"SC","TM04","MINSOL",1,2032,0.0861631949786414
"SC","TM04","MINSOL",1,2033,0.0861631949786414
"SC","TM04","MINSOL",1,2034,0.0861631949786414
"SC","TM04","MINSOL",1,2035,0.0861631949786414
"SC","TM04","MINSOL",1,2036,0.0861631949786414
"SC","TM04","MINSOL",1,2037,0.0992731496647365
"SC","TM04","MINSOL",1,2038,0.101382622218653
"SC","TM04","MINSOL",1,2039,0.103515164379172
"SC","TM04","MINSOL",1,2040,0.10567104228589
"SC","TM04","MINSOL",1,2041,0.107850512685245
"SC","TM04","MINSOL",1,2042,0.110053851109996
"SC","TM04","MINSOL",1,2043,0.112281317437635
"SC","TM04","MINSOL",1,2044,0.16475361183201
"SC","TM04","MINSOL",1,2045,0.16846978479684
"SC","TM04","MINSOL",1,2046,0.285950241097278
"SC","TM04","MINSOL",1,2047,0.289666414062107
"SC","TM04","MINSOL",1,2048,0.293382587026937
"SC","TM04","MINSOL",1,2049,0.297098759991766
"SC","TM04","MINSOL",1,2050,0.300814932956595
"SC","TM04","MINWND",1,2019,0.0379079165645568
"SC","TM04","MINWND",1,2020,0.043181678161152
"SC","TM04","MINWND",1,2021,0.0185466953894445
"SC","TM04","MINWND",1,2022,0.0610714509335929
"SC","TM04","MINWND",1,2023,0.0619212426812928
"SC","TM04","MINWND",1,2024,0.0619212426812928
"SC","TM04","MINWND",1,2025,0.0746940298418563
"SC","TM04","MINWND",1,2026,0.0619212426812928
"SC","TM04","MINWND",1,2028,0.0646526134351491
"SC","TM04","MINWND",1,2029,0.092674765878232
"SC","TM04","MINWND",1,2030,0.0928139795526528
"SC","TM04","MINWND",1,2031,0.104298491247308
"SC","TM04","MINWND",1,2032,0.102246784364275
"SC","TM04","MINWND",1,2033,0.0968097047616
"SC","TM04","MINWND",1,2034,0.0790231622237141
"SC","TM04","MINWND",1,2035,0.0798141776981549
"SC","TM04","MINWND",1,2036,0.038359790206848
"SC","TM04","MINWND",1,2037,0.107108274495744
"SC","TM04","MINWND",1,2038,0.107108274495744
"SC","TM04","MINWND",1,2039,0.107108274495744
"SC","TM04","MINWND",1,2040,0.107108274495744
"SC","TM04","MINWND",1,2041,0.107108274495744
"SC","TM04","MINWND",1,2042,0.107108274495744
"SC","TM04","MINWND",1,2043,0.107108274495744
"SC","TM04","MINWND",1,2044,0.0268518531447936
"SC","TM04","MINWND",1,2045,0.0749757921470208
"SC","TM04","IMPDSL",1,2019,0.16499999472
"SC","TM04","IMPDSL",1,2020,0.16499999472
"SC","TM04","IMPDSL",1,2021,0.163185788065859
"SC","TM04","IMPDSL",1,2022,0.164299418253006
"SC","TM04","IMPDSL",1,2023,0.16499999472
"SC","TM04","IMPDSL",1,2024,0.16499999472
"SC","TM04","IMPDSL",1,2025,0.16499999472
"SC","TM04","IMPDSL",1,2026,0.16499999472
"SC","TM04","IMPDSL",1,2027,0.16499999472
"SC","TM04","IMPDSL",1,2028,0.16499999472
"SC","TM04","IMPDSL",1,2029,0.16499999472
"SC","TM04","IMPDSL",1,2033,0.16499999472
"SC","TM04","IMPDSL",1,2034,0.065999997888
"SC","TM04","IMPDSL",1,2035,0.065999997888
"SC","TM04","IMPDSL",1,2036,0.065999997888
"SC","TM04","PWRDIE",1,2019,0.0499999984
"SC","TM04","PWRDIE",1,2020,0.0499999984
"SC","TM04","PWRDIE",1,2021,0.0494502388078361
"SC","TM04","PWRDIE",1,2022,0.0497877025009111
"SC","TM04","PWRDIE",1,2023,0.0499999984
"SC","TM04","PWRDIE",1,2024,0.0499999984
"SC","TM04","PWRDIE",1,2025,0.0499999984
"SC","TM04","PWRDIE",1,2026,0.0499999984
"SC","TM04","PWRDIE",1,2027,0.0499999984
"SC","TM04","PWRDIE",1,2028,0.0499999984
"SC","TM04","PWRDIE",1,2029,0.0499999984
"SC","TM04","PWRDIE",1,2033,0.0499999984
"SC","TM04","PWRDIE",1,2034,0.01999999936
"SC","TM04","PWRDIE",1,2035,0.01999999936
"SC","TM04","PWRDIE",1,2036,0.01999999936
"SC","TM04","PWRWND",1,2019,0.0230158741241088
"SC","TM04","PWRWND",1,2020,0.00389465643571739
"SC","TM04","PWRWND",1,2021,0.00115497307498157
"SC","TM04","PWRWND",1,2022,0.0136507381909485
"SC","TM04","PWRWND",1,2023,0.0184844542535981
"SC","TM04","PWRWND",1,2024,0.0176666128373149
